"Territorial emissions in MtCO₂"
;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;"Antigua and Barbuda";Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;"Bosnia and Herzegovina";Botswana;Brazil;"British Virgin Islands";"Brunei Darussalam";Bulgaria;"Burkina Faso";Burundi;Cambodia;Cameroon;Canada;"Cape Verde";"Cayman Islands";"Central African Republic";Chad;Chile;China;Colombia;Comoros;Congo;"Cook Islands";"Costa Rica";"Côte d'Ivoire";Croatia;Cuba;Cyprus;"Czech Republic";"Democratic Republic of the Congo";Denmark;Djibouti;Dominica;"Dominican Republic";Ecuador;Egypt;"El Salvador";"Equatorial Guinea";Eritrea;Estonia;Ethiopia;"Faeroe Islands";"Falkland Islands (Malvinas)";Fiji;Finland;France;"French Guiana";"French Polynesia";Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;"Hong Kong";Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Lithuania;Luxembourg;Macao;"Macedonia (Republic of)";Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;"Marshall Islands";Martinique;Mauritania;Mauritius;Mexico;"Micronesia (Federated States of)";Moldova;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nauru;Nepal;Netherlands;"Netherlands Antilles";"New Caledonia";"New Zealand";Nicaragua;Niger;Nigeria;Niue;"North Korea";Norway;"Occupied Palestinian Territory";Oman;Pakistan;Palau;Panama;"Papua New Guinea";Paraguay;Peru;Philippines;Poland;Portugal;Qatar;Réunion;Romania;"Russian Federation";Rwanda;"Saint Helena";"Saint Kitts and Nevis";"Saint Lucia";"Saint Pierre and Miquelon";"Saint Vincent and the Grenadines";Samoa;"Sao Tome and Principe";"Saudi Arabia";Senegal;Serbia;Seychelles;"Sierra Leone";Singapore;Slovakia;Slovenia;"Solomon Islands";Somalia;"South Africa";"South Korea";Spain;"Sri Lanka";Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Timor-Leste;Togo;Tonga;"Trinidad and Tobago";Tunisia;Turkey;Turkmenistan;"Turks and Caicos Islands";Uganda;Ukraine;"United Arab Emirates";"United Kingdom";"United States of America";Uruguay;Uzbekistan;Vanuatu;Venezuela;Vietnam;"Wallis and Futuna Islands";"Western Sahara";Yemen;Zambia;Zimbabwe
2012;9.2784;4.5761;137.8274;0.50777;30.6041;0.066762;0.51926;192.4489;4.1848;2.3478;352.6341;62.2602;51.2429;2.4925;23.9939;63.739;1.4941;62.3207;98.2486;0.42653;5.2473;0.48217;0.67115;17.5886;31.5464;5.0573;454.6745;0.11869;10.4343;45.2442;1.6874;0.31112;4.8803;7.3057;499.6034;0.35654;0.59715;0.26465;0.47048;85.8799;9600.7135;82.9924;0.13967;2.2681;0.080857;7.9748;5.9955;20.7882;39.52;7.5657;104.329;2.9474;37.6331;0.54032;0.13723;21.7718;34.7292;220.3095;6.3637;4.9402;0.6049;18.6816;6.5516;0.69863;0.059688;1.4849;47.2634;341.4496;0.6985;1.0256;2.6253;0.47446;6.2242;741.0212;9.415;0.45015;81.5414;0.64165;0.26334;1.7567;11.3479;1.2387;0.23892;1.721;2.142;8.1539;37.6483;44.2778;1.9411;2295.0005;479.0661;598.5813;120.9528;37.0676;76.7644;376.3846;7.2527;1254.8798;22.0979;298.6937;12.8718;0.072346;100.727;6.484;1.9944;7.581;21.6686;0.018378;0.81813;58.1032;13.9526;10.7832;1.1903;10.909;2.0014;1.2269;224.7519;1.2469;0.62486;2.5424;0.11916;2.3056;2.2253;4.0011;470.7328;0.11916;4.9417;12.305;2.5986;0.077888;50.9183;3.0595;10.2695;3.1575;0.09788;4.2293;166.3322;4.7809;4.3316;32.4916;4.6399;1.4035;81.6825;0.0085113;74.8116;57.4953;2.5324;57.3417;162.8704;0.25108;9.4993;3.6286;5.0476;63.8237;88.1303;308.4932;54.0546;80.0761;4.2767;83.7852;1827.98;0.59431;0.011027;0.25221;0.40799;0.070471;0.21141;0.18725;0.099242;505.6929;7.249;46.2475;0.70572;0.70349;15.3128;33.2928;15.4483;0.23406;0.61016;449.2921;606.9134;274.3599;14.4828;14.5895;2.461;1.0004;45.1638;38.0724;62.8926;262.5741;2.8119;7.0821;328.5115;0.21278;1.684;0.18299;48.2651;26.3473;328.7288;60.9496;0.16319;3.8528;314.2301;178.1608;475.7311;5098.9592;6.762;106.0349;0.13618;209.9361;159.2755;0.034045;0.23892;23.2045;2.4637;9.0199

Sources
Territorial;
